627|Angotti, Nick
628|Anh, Vo Trung
629|Anhalt, Edward
630|Anka, Paul
631|Anker, Jack
632|Ankowitsch, Christian
633|Ankrum, David
634|Annamalai, Satchu
635|Annan, Jotham
636|Annese, Maurie
637|Annuale, Armando
638|Ano, Jack
639|Anoai, Rodney
640|Ansara, Michael
641|Anselm, Axel
642|Anselmo, Paul
643|Anselmo, Robert M.
644|Ansley, Zachary
645|Anson
646|Anstaett, Gary
647|Antes, Jerry
648|Anthony, Agustin
649|Anthony, Bill (I)
650|Anthony, Brian (II)
651|Anthony, Bryan (I)
652|Anthony, David (II)
653|Anthony, Eric (II)
654|Anthony, Eugene J.
655|Anthony, Gerald
656|Anthony, Greg (V)
657|Anthony, Marc (I)
658|Anthony, Mark (IV)
659|Anthony, Reed (I)
660|Anthony, Roger (II)
661|Anthopoulos, Alexis
662|Antico, Pete
663|Antieau, Mark
664|Antin, Steve
665|Antoni, George
666|Antonino, Larry
667|Antonio, Jim
668|Antonio, Lou
669|Antonucci, Christopher 'Critter'
670|Antrim, Paul
671|Antrobus, David
672|Anvar, Cas
673|Anwar, Marc
674|Anzaldo III, Sebastian
675|Anzalone, Eric (I)
676|Anzell, Hy
677|Anzilotti, Perry
678|Apiata, Manuel
679|Apicella, John
680|Apisa, Pete
681|Apisa, Robert
682|Apo-Tsang, Karma
683|Apollo, Newton
684|Apone, Allan A.
685|Apparcel, Greg (I)
686|Appel, Peter
687|Appel, Travis (I)
688|Appiah, Edward (I)
689|Appiano, Peter
690|Apple, Alan
691|Applebaum, Bill (I)
692|Appleby, Mike (I)
693|Appleby, Peter (I)
694|Applegate, Fred (I)
695|Applegate, Jeremy
696|Applegate, Rick
697|Applegate, Royce D.
698|Appleton, Cyril
699|Appleton, Dudi
700|Appling, Harry
701|Aprea, John
702|Apte, Vinay
703|Aquilino, Frank
704|Aquilon, Raymond
705|Ara, Ilir
706|Arafat, Yasser
707|Arahanga, Julian
708|Arakas, Stamati
709|Arakawa, Tarô
710|Arana, Tomas
711|Arance, William L.
712|Arancio, Lawrence
713|Aranda, Rene
714|Arandia, Joel
715|Aranguiz, Manuel
716|Aranguren, Johnny
717|Aranha, Ray
718|Aranui, Jason
719|Arau, Alfonso
720|Arber, Fabio M.
721|Arbitelle, Rich
722|Arbright, T. Lockwood
723|Arcaro, Jason
724|Arceri, John
725|Arcerio, David
726|Archbold, Darin D.
727|Archbold, Jerry
728|Archer, Robert (I)
729|Archer, Steve (I)
730|Archer, Tony (I)
731|Archibald, Craig
732|Archie, Brent (I)
733|Archie, John
734|Archuleta, Ismael
735|Archuleta, Michael (I)
736|Arco, Louis V.
737|Arcuri, Frank (I)
738|Ardell, John (I)
739|Arden, Jason (I)
740|Ardenti, Alex
741|Ardeshir, Sohrab
742|Ardito, Gino
743|Ardizoni, John
744|Ardizzone, Davide
745|Ardizzone, Graziano
746|Ardoin, Brett
747|Ardolino, Emile
748|Ardolino, Isaac
749|Ardolino, Tommy
750|Arena, Fortunato
751|Arena, Maurizio (I)
752|Arenas, Ed
753|Arenberg, Lee
754|Arendt, Jeremy
755|Arevalo, Robert (II)
756|Arey, David
757|Argenziano, Carmen
758|Argiro, Vinny
759|Argo, Victor
760|Argue, Alan
761|Argue, David
762|Arian, Marc
763|Arias, Joseph
764|Arias, José (I)
765|Arias, Mario (III)
766|Aris, Jonathan
767|Aris, Tim
768|Arizona, Mooky
769|Arié, Bruno
770|Arkin, Alan
771|Arkin, Matthew
772|Arledge, John
773|Arlen, Richard
774|Arling, James A.
775|Arm, Mark
776|Armani, Giorgio
777|Armani, Michael (II)
778|Armao, Justin
779|Armato, Sam
780|Armatrading, Tony
781|Armbruster, Andrew
782|Armbruster, Paul (I)
783|Armendáriz Jr., Pedro
784|Armeno, Joe
785|Armitage, Brent
786|Armitage, Graham
787|Armour III, Tommy
788|Armour, Norman
789|Armstrong, Alun
790|Armstrong, Andrew (I)
791|Armstrong, Brett
792|Armstrong, Chris (I)
793|Armstrong, Curtis
794|Armstrong, David (III)
795|Armstrong, David (VII)
796|Armstrong, Herb (I)
797|Armstrong, Jake (I)
798|Armstrong, Joshua (I)
799|Armstrong, Louis E.
800|Armstrong, Neil (I)
801|Armstrong, R.L.
802|Armstrong, Vaughn
803|Armstrong, Vic
804|Armstrong, William (I)
805|Armus, Sidney
806|Arnaud, Tony
807|Arndt, Denis
808|Arndt, Jacques
809|Arneson, Ed
810|Arneson, Mark (I)
811|Arnett Jr., Isaac T.
812|Arnett, Peter (I)
813|Arnett, Will
814|Arnette, Leslie (I)
815|Arney, Randall
816|Arngrim, Stefan
817|Arno, Sig
818|Arnold, Allen
819|Arnold, Bret A.
820|Arnold, Brian (I)
821|Arnold, Chuck (IV)
822|Arnold, David (III)
823|Arnold, Denny
824|Arnold, Edward (I)
825|Arnold, Frank (I)
826|Arnold, Gordon (I)
827|Arnold, Joseph Blake
828|Arnold, Lamont
829|Arnold, Madison
830|Arnold, Mark (I)
831|Arnold, Mark (II)
832|Arnold, Richard (III)
833|Arnold, Rodney
